ShiftDate,ClinicName,ClinicCity,ClinicState,ShiftID,ShiftStart,ShiftEnd,DoctorFullName,HoursWorked
2005-01-13,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-13,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-13,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-13,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-13,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-13,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-13,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-13,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-14,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-14,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-14,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-14,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-14,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-14,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-14,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-14,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-14,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-14,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-14,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-14,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-14,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-14,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-14,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-14,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-14,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-14,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-15,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-15,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-15,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-15,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-15,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-15,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-15,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-15,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-15,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-15,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-15,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-15,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-15,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-15,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-15,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-15,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-15,Redmond,Redmond,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-15,Redmond,Redmond,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-15,Redmond,Redmond,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-15,Redmond,Redmond,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-15,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-15,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-15,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-15,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-16,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-16,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-16,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-16,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Mihail Kim,8
2005-01-16,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-16,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-16,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-16,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-16,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Michael John Greer,8
2005-01-16,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-16,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-16,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-16,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-16,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-16,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-16,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-16,Redmond,Redmond,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-17,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-17,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-17,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-17,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-17,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-17,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-17,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-17,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-17,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-17,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-17,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-17,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-17,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-17,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-17,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-17,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-17,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-17,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-18,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-18,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-18,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-18,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-18,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-18,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-18,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-18,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-18,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-18,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-18,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-18,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-18,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-18,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-18,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-18,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-18,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-18,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-19,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-19,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-19,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-19,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-19,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-19,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-19,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-19,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-19,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-19,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-19,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-20,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-20,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-20,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-20,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-20,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-20,Redmond,Redmond,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-20,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-20,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-20,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-20,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kelly Steiner,8
2005-01-21,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Robert Hodges,8
2005-01-21,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Robert Hodges,8
2005-01-21,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-21,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-21,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-21,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-21,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-21,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-21,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-21,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-21,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-21,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-21,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-21,Redmond,Redmond,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-21,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-21,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-21,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-21,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-22,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-22,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-22,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-22,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-22,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-22,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-22,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-22,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-22,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-22,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-22,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-22,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Kelly Steiner,8
2005-01-22,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-22,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-22,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-22,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,George Abercrombie,8
2005-01-22,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-22,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-22,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-22,Redmond,Redmond,WA,1,09:00:00,17:00:00,Alan Frintu,8
2005-01-22,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-22,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-22,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-22,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-23,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-23,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-23,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-23,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Lee Casts,8
2005-01-23,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-23,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-23,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-23,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Johnny Kogan,8
2005-01-23,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-23,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-23,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-23,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-23,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-23,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-23,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-23,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Ben Goldstein,8
2005-01-23,Redmond,Redmond,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-23,Redmond,Redmond,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-23,Redmond,Redmond,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-23,Redmond,Redmond,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-23,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-23,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-23,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-23,Redmond,Redmond,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-24,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-24,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-24,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-24,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Ben Goldstein,8
2005-01-24,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-24,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-24,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-24,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-24,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-24,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-24,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-24,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,George Abercrombie,8
2005-01-24,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-24,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-24,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-24,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Lee Casts,8
2005-01-24,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,1,09:00:00,17:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-24,Redmond,Redmond,WA,2,13:00:00,21:00:00,Kevin Mitchell,8
2005-01-25,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-25,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-25,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-25,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Johnny Kogan,8
2005-01-25,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-25,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-25,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-25,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Alan Frintu,8
2005-01-25,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Kirkland,Kirkland,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Redmond,Redmond,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-25,Redmond,Redmond,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-25,Redmond,Redmond,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-25,Redmond,Redmond,WA,1,09:00:00,17:00:00,Robert Hodges,8
2005-01-25,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-25,Redmond,Redmond,WA,2,13:00:00,21:00:00,Laura German,8
2005-01-26,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-26,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-26,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-26,Bellevue,Bellevue,WA,1,09:00:00,17:00:00,Elizabeth Berndt,8
2005-01-26,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-26,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-26,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-26,Bellevue,Bellevue,WA,2,13:00:00,21:00:00,Mihail Kim,8
2005-01-26,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
2005-01-26,Kirkland,Kirkland,WA,1,09:00:00,17:00:00,Michael John Greer,8
